timestamp,location,latitude,longitude,rainfall_1h_mm,rainfall_3h_mm,rainfall_6h_mm,rainfall_24h_mm,soil_moisture_percent,river_level_m,river_rise_rate_m_per_hr,elevation_m,slope_degrees,distance_from_river_km,population,households,hospitals,schools,shelters,flood,severity,risk_score
2026-06-12 20:00:00,Yercaud,11.780208,78.209974,13.66,22.64,34.6,63.28,53.71,2.67,0.145,1517.7,30.05,1.02,4877.0,1123.0,2.0,5.0,1.0,0,LOW,35.42
2026-06-12 21:00:00,Agasthyamalai,8.652262,77.351674,7.12,20.86,26.98,81.685,43.56,2.45,0.0,1107.3,39.83,0.96,2589.0,591.0,1.0,3.0,1.0,0,LOW,30.54
2026-06-12 21:00:00,Anamalai Foothills,10.549075,76.918132,6.09,11.32,11.71,32.1,42.31,2.56,0.0,707.6,24.56,0.23,7148.0,1710.0,2.0,5.0,3.0,0,LOW,31.79
2026-06-12 21:00:00,Biligiriranga Hills,11.948137,77.148555,12.18,14.92,23.71,46.06,49.87,2.61,0.0,1280.8,32.8,1.34,3328.0,820.0,1.0,2.0,2.0,0,LOW,29.49
2026-06-12 21:00:00,Javadi Hills,12.500254,78.951202,9.36,32.985,24.02,26.78,40.85,2.65,0.0,917.5,20.95,2.05,4528.0,1082.0,1.0,4.0,3.0,0,SAFE,20.77
2026-06-12 21:00:00,Kalrayan Hills,11.72155,78.851978,6.81,15.82,18.21,45.6,50.18,2.54,0.044,854.7,23.57,1.41,5368.0,1274.0,2.0,3.0,3.0,0,LOW,26.46
2026-06-12 21:00:00,Kodaikanal Hills,10.242613,77.486545,9.64,14.38,34.08,61.76,53.21,2.71,0.085,2033.9,31.03,2.28,6893.0,1630.0,1.0,6.0,4.0,0,LOW,37.27
2026-06-12 21:00:00,Kolli Hills,11.250818,78.340179,6.71,14.7,19.09,28.38,46.25,2.34,0.0,1152.7,37.47,0.58,5228.0,1289.0,2.0,4.0,3.0,0,LOW,28.42
2026-06-12 21:00:00,Kurinji Nagar,11.180004,76.947392,9.23,13.85,25.3,51.3,49.21,2.49,0.0,988.4,27.64,0.18,4169.0,1019.0,1.0,4.0,3.0,0,LOW,28.04
2026-06-12 21:00:00,Meghamalai,9.678404,77.350604,7.76,14.33,31.04,53.43,46.72,2.66,0.032,1438.8,30.98,1.49,2774.0,704.0,1.0,1.0,1.0,0,LOW,33.06
2026-06-12 21:00:00,Mullai Valley,11.240564,77.01355,10.26,18.74,23.31,54.88,47.07,2.64,0.0,1257.0,28.99,1.07,3105.0,730.0,1.0,1.0,1.0,0,LOW,27.53
2026-06-12 21:00:00,Munnar Hills,10.089109,77.057928,7.6,19.38,34.39,55.65,47.91,2.46,0.0,1572.0,43.72,0.51,7241.0,1746.0,2.0,5.0,4.0,0,LOW,35.3
2026-06-12 21:00:00,Nilgiri Foothills,11.382186,76.751701,9.25,20.36,20.66,48.54,49.89,2.31,0.0,1036.6,37.26,0.5,5671.0,1333.0,1.0,5.0,3.0,0,LOW,31.18
2026-06-12 21:00:00,Pachamalai,11.299474,78.648061,8.65,10.13,28.96,45.97,41.25,2.52,0.042,823.4,18.01,1.69,4357.0,1005.0,1.0,4.0,2.0,0,LOW,24.42
2026-06-12 21:00:00,Sathyamangalam Hills,11.50087,77.2498,12.67,24.38,32.85,54.78,52.85,2.57,0.077,650.3,19.58,2.43,6007.0,1389.0,2.0,4.0,3.0,0,LOW,29.82
2026-06-12 21:00:00,Shevaroy Hills,11.657953,78.162781,2.67,16.88,13.66,39.73,47.93,2.73,0.0,1357.5,34.59,0.93,5848.0,1361.0,1.0,5.0,3.0,0,LOW,28.3
2026-06-12 21:00:00,Sirumalai,10.239866,77.549991,11.07,22.02,33.96,68.45,54.81,2.73,0.0,1153.2,24.3,1.09,3475.0,827.0,1.0,3.0,2.0,0,LOW,33.38
2026-06-12 21:00:00,Thalamalai,11.699479,77.096476,7.92,14.75,34.98,61.51,51.95,2.58,0.006,974.7,34.18,0.82,3054.0,724.0,1.0,3.0,1.0,0,LOW,35.19
2026-06-12 21:00:00,Valparai,10.332188,76.949377,14.97,20.71,46.18,68.59,55.85,2.87,0.077,1352.1,36.83,0.52,6233.0,1504.0,2.0,5.0,4.0,0,LOW,35.91
2026-06-12 21:00:00,Yelagiri,12.577802,78.628216,14.11,26.75,22.7,35.24,44.64,2.35,0.04,1063.4,25.83,1.65,3925.0,984.0,1.0,3.0,2.0,0,SAFE,21.91
2026-06-12 21:00:00,Yercaud,11.779039,78.210116,10.34,18.11,30.18,68.31,49.18,2.64,0.002,1490.9,32.62,1.01,4885.0,1166.0,1.0,5.0,3.0,0,LOW,31.21
2026-06-12 22:00:00,Agasthyamalai,8.646597,77.351761,7.21,17.01,23.17,31.77,43.39,2.45,0.0,1081.7,38.2,1.26,2570.0,566.0,0.0,3.0,1.0,0,LOW,25.28
2026-06-12 22:00:00,Anamalai Foothills,10.547285,76.919518,8.19,12.49,25.94,32.62,38.51,2.47,0.0,708.8,25.1,0.49,7327.0,1713.0,2.0,7.0,5.0,0,LOW,30.12
2026-06-12 22:00:00,Biligiriranga Hills,11.945617,77.150913,1.99,5.51,8.17,36.79,37.08,2.39,0.0,1309.2,35.49,1.34,3215.0,769.0,1.0,2.0,2.0,0,LOW,23.61
2026-06-12 22:00:00,Javadi Hills,12.502985,78.950586,6.81,7.44,8.86,33.42,45.17,2.45,0.0,856.3,22.75,1.9,4572.0,1090.0,1.0,6.0,2.0,0,LOW,27.16
2026-06-12 22:00:00,Kalrayan Hills,11.721344,78.849623,3.14,5.45,12.9,38.41,43.53,2.3,0.0,852.9,24.88,1.61,5318.0,1268.0,2.0,6.0,3.0,0,LOW,24.49
2026-06-12 22:00:00,Kodaikanal Hills,10.239181,77.491118,7.88,19.11,27.61,49.15,48.34,2.53,0.0,2061.9,27.7,2.27,6888.0,1646.0,2.0,6.0,4.0,0,LOW,22.54
2026-06-12 22:00:00,Kolli Hills,11.254128,78.338158,12.89,14.5,30.33,40.6,42.8,2.34,0.06,1148.7,35.04,0.41,5048.0,1186.0,2.0,4.0,3.0,0,LOW,35.12
2026-06-12 22:00:00,Kurinji Nagar,11.176221,76.947801,17.76,25.19,34.49,70.76,57.47,2.45,0.015,988.9,26.75,0.32,4196.0,962.0,2.0,4.0,2.0,0,LOW,32.79
2026-06-12 22:00:00,Meghamalai,9.679327,77.349717,11.22,12.49,19.34,43.89,46.91,2.51,0.0,1444.9,32.46,1.49,2784.0,674.0,1.0,3.0,2.0,0,LOW,38.32
2026-06-12 22:00:00,Mullai Valley,11.242463,77.017906,4.83,32.12,17.65,55.52,47.79,2.51,0.0,1250.4,33.57,1.27,3121.0,750.0,1.0,2.0,2.0,0,LOW,29.11
2026-06-12 22:00:00,Munnar Hills,10.09226,77.063229,9.53,18.19,16.56,42.7,41.55,2.41,0.0,1527.1,37.31,0.57,7233.0,1688.0,2.0,6.0,4.0,0,LOW,32.71
2026-06-12 22:00:00,Nilgiri Foothills,11.381288,76.751165,13.57,18.5,25.77,49.77,46.59,2.32,0.028,1048.6,39.32,0.64,5601.0,1333.0,1.0,5.0,3.0,0,LOW,33.64
2026-06-12 22:00:00,Pachamalai,11.299349,78.648473,0.0,5.02,7.42,32.8,39.68,2.44,0.0,823.8,18.5,1.69,4377.0,1008.0,1.0,4.0,3.0,0,LOW,22.62
2026-06-12 22:00:00,Sathyamangalam Hills,11.500917,77.255135,8.09,12.29,20.11,49.29,45.13,2.43,0.0,657.8,19.19,2.55,6135.0,1484.0,2.0,6.0,3.0,0,LOW,26.45
2026-06-12 22:00:00,Shevaroy Hills,11.660983,78.160732,9.49,20.33,14.82,47.79,42.13,2.59,0.0955,1385.5,36.63,0.89,5836.0,1374.0,2.0,5.0,3.0,0,LOW,28.77
2026-06-12 22:00:00,Sirumalai,10.239279,77.549877,6.28,18.85,25.4,63.24,53.28,2.69,0.0,1160.0,29.04,1.24,3479.0,855.0,2.0,2.0,2.0,0,LOW,31.86
2026-06-12 22:00:00,Thalamalai,11.701269,77.097979,4.57,8.99,28.65,46.92,49.38,2.56,0.0,993.1,31.7,0.75,3018.0,717.0,1.0,1.0,2.0,0,LOW,28.57
2026-06-12 22:00:00,Valparai,10.331612,76.947394,6.19,16.83,19.49,53.48,47.06,2.9,0.037,1345.2,41.03,0.74,6296.0,1492.0,1.0,7.0,4.0,0,LOW,34.65
2026-06-12 22:00:00,Yelagiri,12.579827,78.628116,0.0,2.4,2.76,23.52,38.12,2.18,0.0,1063.8,27.38,2.21,3908.0,923.0,1.0,4.0,2.0,0,SAFE,20.89
2026-06-12 22:00:00,Yercaud,11.781689,78.211637,12.82,17.32,24.33,55.94,47.7,2.54,0.0,1471.6,31.69,0.88,4905.5,1246.0,2.0,4.0,2.0,0,LOW,31.3
2026-06-12 23:00:00,Agasthyamalai,8.651612,77.352127,15.49,21.32,21.93,38.81,41.65,2.38,0.0,1081.5,39.95,1.16,2555.0,613.0,1.0,2.0,1.0,0,LOW,27.43
2026-06-12 23:00:00,Anamalai Foothills,10.551436,76.916383,10.13,11.05,19.71,23.57,35.1,2.27,0.0,670.4,27.53,0.44,7182.0,1683.0,1.0,6.0,3.0,0,LOW,23.67
2026-06-12 23:00:00,Biligiriranga Hills,11.949401,77.148776,2.37,14.32,7.34,30.84,38.6,2.38,0.0,1320.7,36.93,1.28,3356.0,774.0,1.0,2.0,2.0,0,LOW,28.76
2026-06-12 23:00:00,Javadi Hills,12.502927,78.947942,4.61,10.77,7.57,25.03,42.2,2.23,0.0,933.4,21.65,1.94,4626.0,1089.0,0.0,3.0,4.0,0,LOW,23.6
2026-06-12 23:00:00,Kalrayan Hills,11.718461,78.84902,14.29,19.57,28.73,48.89,47.33,2.35,0.13,891.7,21.33,1.62,5382.0,1337.0,1.0,5.0,3.0,0,LOW,35.46
2026-06-12 23:00:00,Kodaikanal Hills,10.240107,77.490193,12.06,17.16,25.91,56.59,54.0,2.5,0.04,2056.4,30.41,2.4,6738.0,1650.0,3.0,6.0,4.0,0,LOW,32.82
2026-06-12 23:00:00,Kolli Hills,11.251351,78.342368,14.05,21.33,18.32,36.8,33.26,2.29,0.0,1182.4,41.14,1.09,5041.0,1175.0,2.0,3.0,3.0,0,LOW,37.97
2026-06-12 23:00:00,Kurinji Nagar,11.177846,76.950458,15.95,33.51,41.68,62.09,52.2,2.45,0.124,976.6,32.23,0.95,4090.0,957.0,1.0,3.0,2.0,0,MODERATE,45.06
2026-06-12 23:00:00,Meghamalai,9.680418,77.348815,6.22,8.84,16.31,41.25,45.78,2.42,0.0,1441.1,29.17,1.3,2745.0,687.0,2.0,1.0,2.0,0,LOW,28.91
2026-06-12 23:00:00,Mullai Valley,11.241627,77.018749,17.37,24.59,24.95,52.25,46.29,2.47,0.011,1247.6,35.88,1.19,3047.0,698.0,1.0,3.0,1.0,0,LOW,38.04
2026-06-12 23:00:00,Munnar Hills,10.088563,77.061425,14.87,22.62,30.28,55.28,43.82,2.38,0.0,1536.8,39.05,0.57,7466.0,1808.0,2.0,6.0,5.0,0,LOW,31.11
2026-06-12 23:00:00,Nilgiri Foothills,11.380866,76.751261,18.06,26.3,31.75,59.56,50.04,2.38,0.223,1086.7,40.24,0.77,5527.0,1306.0,2.0,4.0,4.0,0,LOW,33.78
2026-06-12 23:00:00,Pachamalai,11.298185,78.64725,5.3,1.84,9.63,31.72,37.16,2.35,0.0,813.1,20.38,1.56,4484.0,1066.0,2.0,3.0,1.0,0,LOW,28.77
2026-06-12 23:00:00,Sathyamangalam Hills,11.500762,77.25444,13.58,23.55,27.43,40.9,47.52,2.48,0.122,629.6,20.0,2.63,5999.0,1455.0,2.0,6.0,3.0,0,LOW,25.05
2026-06-12 23:00:00,Shevaroy Hills,11.659823,78.163364,4.82,11.44,16.65,51.57,50.86,2.54,0.0,1383.2,32.31,0.77,5997.0,1444.0,1.0,5.0,4.0,0,LOW,29.93
2026-06-12 23:00:00,Sirumalai,10.239287,77.551104,3.29,14.55,20.59,38.2,42.22,2.53,0.0,1179.0,25.03,1.13,3505.0,822.0,1.0,1.0,2.0,0,LOW,23.29
2026-06-12 23:00:00,Thalamalai,11.702225,77.10051,23.24,28.98,30.12,53.66,44.92,2.81,0.049,976.5,30.16,1.23,3072.0,715.0,1.0,3.0,2.0,0,LOW,33.04
2026-06-12 23:00:00,Valparai,10.327709,76.949601,8.01,12.1,24.36,34.85,44.45,2.83,0.0,1357.9,39.38,0.52,6241.0,1483.0,1.0,5.0,4.0,0,LOW,27.41
2026-06-12 23:00:00,Yelagiri,12.583029,78.62491,0.0,3.5,18.83,38.11,45.66,2.1,0.09,1079.2,21.83,1.81,3998.0,955.0,1.0,4.0,2.0,0,LOW,23.94
2026-06-12 23:00:00,Yercaud,11.779811,78.209703,8.57,7.18,22.71,34.0,42.76,2.44,0.0,1532.1,30.17,1.13,4977.0,1165.0,2.0,3.0,3.0,0,LOW,25.14
2026-06-13 00:00:00,Agasthyamalai,8.651253,77.348423,19.87,27.81,31.1,53.55,46.61,2.4,0.105,1108.2,42.66,0.91,2571.0,607.0,1.0,3.0,1.0,0,LOW,33.74
2026-06-13 00:00:00,Anamalai Foothills,10.554897,76.919849,10.28,15.57,39.33,39.47,39.35,2.25,0.0,744.5,29.15,0.35,7255.0,1731.0,2.0,5.0,4.0,0,LOW,27.65
2026-06-13 00:00:00,Biligiriranga Hills,11.949418,77.15033,10.33,12.78,17.26,35.06,42.03,2.35,0.008,1265.5,34.73,1.44,3396.0,752.0,1.0,3.0,2.0,0,LOW,22.9
2026-06-13 00:00:00,Javadi Hills,12.49888,78.948086,12.45,15.76,18.1,36.82,38.98,2.25,0.085,896.9,22.27,2.05,4481.0,1042.0,1.0,3.0,3.0,0,LOW,27.23
2026-06-13 00:00:00,Kalrayan Hills,11.722144,78.851462,5.53,1.05,14.85,33.6,40.18,2.28,0.0,837.6,25.13,1.48,5300.0,1299.0,2.0,5.0,3.0,0,SAFE,20.2
2026-06-13 00:00:00,Kodaikanal Hills,10.242688,77.489889,16.4,18.59,25.47,58.39,50.89,2.52,0.092,2057.1,28.67,2.65,6892.0,1613.0,2.0,7.0,4.0,0,LOW,35.26
2026-06-13 00:00:00,Kolli Hills,11.251235,78.339413,16.01,19.92,29.76,43.05,49.65,2.24,0.03,1200.4,35.02,0.67,5087.0,1188.0,2.0,4.0,2.0,0,LOW,33.63
2026-06-13 00:00:00,Kurinji Nagar,11.178129,76.947624,15.96,24.71,35.12,52.81,49.96,2.49,0.111,990.3,30.83,0.87,4204.0,971.0,1.0,3.0,2.0,0,LOW,31.51
2026-06-13 00:00:00,Meghamalai,9.679657,77.354217,16.36,22.71,32.52,41.28,41.38,2.43,0.048,1469.0,26.75,1.32,2774.0,652.0,1.0,3.0,2.0,0,LOW,31.75
2026-06-13 00:00:00,Mullai Valley,11.237054,77.021352,8.5,15.21,22.44,53.78,51.39,2.41,0.0,1264.8,34.12,1.17,3127.0,756.0,1.0,2.0,2.0,0,LOW,28.86
2026-06-13 00:00:00,Munnar Hills,10.089511,77.058785,14.08,24.99,33.2,49.36,52.4,2.46,0.133,1566.0,41.97,0.33,7412.0,1812.0,3.0,7.0,4.0,0,LOW,31.99
2026-06-13 00:00:00,Nilgiri Foothills,11.38286,76.750413,8.2,11.6,20.32,52.6,52.07,2.29,0.0,1032.0,39.4,0.6,5474.0,1297.0,1.0,6.0,3.0,0,LOW,33.12
2026-06-13 00:00:00,Pachamalai,11.30091,78.652741,14.25,10.56,24.13,38.86,44.5,2.32,0.0,780.2,22.81,1.59,4381.0,1046.0,2.0,2.0,3.0,0,LOW,30.31
2026-06-13 00:00:00,Sathyamangalam Hills,11.499299,77.249773,16.5,18.71,23.74,55.18,47.37,2.32,0.0,659.3,18.25,2.5,6096.0,1452.0,2.0,4.0,4.0,0,LOW,23.95
2026-06-13 00:00:00,Shevaroy Hills,11.657401,78.158912,8.79,12.33,33.42,43.95,48.03,2.59,0.102,1373.9,30.2,0.99,5786.0,1390.0,1.0,4.0,3.0,0,LOW,33.73
2026-06-13 00:00:00,Sirumalai,10.239681,77.551829,9.77,32.38,13.74,34.13,43.77,2.43,0.0,1172.9,29.7,1.3,3548.0,856.0,1.0,2.0,2.0,0,SAFE,19.63
2026-06-13 00:00:00,Thalamalai,11.699164,77.095709,7.72,21.31,25.93,38.43,40.95,2.5,0.0,1019.1,32.08,0.95,3060.0,718.0,1.0,4.0,2.0,0,LOW,32.25
2026-06-13 00:00:00,Valparai,10.332071,76.949301,1.38,12.28,22.24,43.35,45.64,2.64,0.0,1359.9,40.43,0.4,6083.0,1447.0,2.0,6.0,4.0,0,LOW,30.52
2026-06-13 00:00:00,Yelagiri,12.580792,78.629771,11.64,11.7,16.19,31.49,38.31,2.07,0.026,1053.7,24.22,1.78,3894.0,929.0,1.0,4.0,2.0,0,LOW,22.64
2026-06-13 00:00:00,Yercaud,11.778608,78.213589,7.28,18.52,27.12,42.47,52.93,2.35,0.0,1526.3,31.82,1.21,5006.0,1226.0,1.0,4.0,3.0,0,LOW,25.28
2026-06-13 01:00:00,Agasthyamalai,8.65034,77.349728,18.19,29.09,35.56,64.69,50.46,2.41,0.056,1109.5,35.03,1.04,2574.0,593.0,1.0,2.0,1.0,0,LOW,35.67
2026-06-13 01:00:00,Anamalai Foothills,10.550201,76.920656,14.38,20.2,23.13,44.25,44.78,2.16,0.0,709.6,27.63,0.4,7238.0,1727.0,3.0,7.0,4.0,0,LOW,31.85
2026-06-13 01:00:00,Biligiriranga Hills,11.951504,77.150051,17.06,11.92,24.48,46.85,46.45,2.25,0.018,1293.7,35.31,1.35,3336.0,794.0,1.0,3.0,1.0,0,LOW,25.72
2026-06-13 01:00:00,Javadi Hills,12.501189,78.949978,19.17,24.02,25.53,37.34,41.36,2.26,0.142,896.2,20.33,2.49,4574.0,1069.0,1.0,3.0,3.0,0,SAFE,20.94
2026-06-13 01:00:00,Kalrayan Hills,11.71848,78.851956,13.11,17.23,26.01,44.33,45.37,2.19,0.023,849.9,27.3,1.06,5201.0,1265.0,1.0,5.0,3.0,0,LOW,27.77
2026-06-13 01:00:00,Kodaikanal Hills,10.244394,77.489813,14.82,20.54,32.88,47.42,49.74,2.59,0.09,2075.0,29.07,2.3,6786.0,1618.0,2.0,7.0,4.0,0,LOW,33.35
2026-06-13 01:00:00,Kolli Hills,11.249464,78.341807,4.82,17.76,21.67,57.4,60.62,2.23,0.0,1184.4,42.95,0.74,5197.0,1239.0,2.0,3.0,4.0,0,LOW,33.09
2026-06-13 01:00:00,Kurinji Nagar,11.181851,76.946045,7.32,16.22,20.05,40.92,42.73,2.33,0.0,993.3,26.9,0.62,4233.0,990.0,1.0,4.0,3.0,0,LOW,29.23
2026-06-13 01:00:00,Meghamalai,9.680613,77.351956,20.66,24.92,47.5,52.43,50.18,2.37,0.0,1411.0,30.2,1.59,2793.0,662.0,1.0,2.0,2.0,0,LOW,35.21
2026-06-13 01:00:00,Mullai Valley,11.234976,77.022787,16.45,17.03,25.83,47.85,47.44,2.31,0.0,1259.4,30.93,1.06,3084.0,731.0,1.0,4.0,1.0,0,LOW,33.8
2026-06-13 01:00:00,Munnar Hills,10.092426,77.061156,14.1,22.05,22.87,43.41,44.01,2.44,0.046,1531.4,41.97,0.33,7488.0,1771.0,2.0,7.0,5.0,0,LOW,28.41
2026-06-13 01:00:00,Nilgiri Foothills,11.376308,76.748705,12.39,15.93,23.79,34.59,46.29,2.23,0.0,1068.8,36.78,0.36,5481.0,1273.0,1.0,4.0,3.0,0,LOW,30.43
2026-06-13 01:00:00,Pachamalai,11.302792,78.649701,11.19,10.32,22.58,39.45,49.31,2.29,0.044,794.2,21.09,1.92,4443.0,1128.0,2.0,4.0,3.0,0,LOW,29.13
2026-06-13 01:00:00,Sathyamangalam Hills,11.500312,77.24905,6.83,16.23,21.03,38.78,42.15,2.41,0.123,679.0,17.37,2.62,6041.0,1441.0,1.0,5.0,4.0,0,LOW,25.83
2026-06-13 01:00:00,Shevaroy Hills,11.659997,78.156572,16.5,20.55,31.26,55.14,46.8,2.54,0.001,1372.9,34.81,0.73,5920.0,1376.0,2.0,4.0,3.0,0,LOW,25.39
2026-06-13 01:00:00,Sirumalai,10.241341,77.551421,19.48,25.36,35.6,50.07,50.71,2.49,0.063,1164.1,27.24,1.24,3547.0,831.0,1.0,3.0,2.0,0,LOW,24.86
2026-06-13 01:00:00,Thalamalai,11.697896,77.101173,10.99,19.96,38.64,42.16,50.31,2.53,0.087,979.3,33.23,1.06,2995.0,701.0,1.0,2.0,1.0,0,LOW,37.81
2026-06-13 01:00:00,Valparai,10.330824,76.952851,13.31,21.31,29.51,49.86,47.46,2.59,0.0,1366.2,37.82,0.24,6158.0,1444.0,1.0,5.0,4.0,0,LOW,34.88
2026-06-13 01:00:00,Yelagiri,12.578572,78.629524,18.3,25.23,27.87,51.12,48.92,2.05,0.076,1015.8,16.97,1.93,3925.0,943.0,1.0,3.0,2.0,0,LOW,30.72
2026-06-13 01:00:00,Yercaud,11.779354,78.212333,7.89,16.45,22.76,43.07,41.24,2.33,0.0,1494.2,29.76,1.04,4989.0,1166.0,2.0,5.0,2.0,0,SAFE,21.92
2026-06-13 02:00:00,Agasthyamalai,8.649169,77.346733,24.58,23.02,31.77,58.49,55.9,2.5,0.196,1099.0,39.31,1.09,2553.0,630.0,1.0,2.0,2.0,0,LOW,39.19
2026-06-13 02:00:00,Anamalai Foothills,10.547816,76.920199,24.81,28.77,40.36,64.76,54.03,2.27,0.216,724.7,26.76,0.43,7237.0,1748.0,2.0,7.0,5.0,0,LOW,35.33
2026-06-13 02:00:00,Biligiriranga Hills,11.948876,77.150239,18.23,27.26,30.16,57.26,47.71,2.39,0.287,1318.3,37.51,1.3,3355.0,790.0,1.0,2.0,1.0,0,LOW,40.91
2026-06-13 02:00:00,Javadi Hills,12.503367,78.950161,15.87,20.9,45.77,51.39,46.94,2.26,0.039,939.3,24.02,2.19,4569.0,1108.0,1.0,4.0,2.0,0,LOW,29.38
2026-06-13 02:00:00,Kalrayan Hills,11.720057,78.847828,17.1,25.55,37.24,49.46,48.51,2.22,0.157,848.1,24.53,1.3,5255.0,1258.0,2.0,4.0,3.0,0,LOW,33.38
2026-06-13 02:00:00,Kodaikanal Hills,10.242831,77.491757,13.76,20.41,35.87,55.39,51.59,2.52,0.0,2068.6,26.21,2.09,6755.0,1599.0,2.0,5.0,4.0,0,LOW,30.01
2026-06-13 02:00:00,Kolli Hills,11.250194,78.34089,16.73,17.5,14.34,58.65,48.41,2.16,0.0,1206.4,35.02,0.92,5074.0,1176.0,2.0,5.0,2.0,0,LOW,32.1
2026-06-13 02:00:00,Kurinji Nagar,11.178527,76.949629,25.63,33.36,45.02,71.08,57.0,2.41,0.19,974.4,29.74,0.41,4165.0,1042.0,1.0,3.0,2.0,0,LOW,39.82
2026-06-13 02:00:00,Meghamalai,9.680882,77.347634,23.09,32.73,35.89,61.82,58.5,2.45,0.173,1434.5,30.82,1.53,2800.0,653.0,1.0,3.0,2.0,0,LOW,38.93
2026-06-13 02:00:00,Mullai Valley,11.239017,77.02307,7.69,25.33,26.35,80.49000000000001,52.63,2.29,0.004,1234.9,35.57,1.02,3061.0,742.0,1.0,2.0,2.0,0,LOW,29.3
2026-06-13 02:00:00,Munnar Hills,10.09005,77.064477,25.46,37.32,42.19,82.835,55.22,2.44,0.109,1536.6,41.52,0.11,7390.0,1762.0,2.0,6.0,4.0,0,MODERATE,42.33
2026-06-13 02:00:00,Nilgiri Foothills,11.382704,76.748916,18.92,24.21,34.04,56.77,47.55,2.19,0.034,1037.6,37.36,0.89,5690.0,1322.0,1.0,4.0,3.0,0,LOW,34.23
2026-06-13 02:00:00,Pachamalai,11.299846,78.647979,7.08,16.5,26.72,34.85,47.07,2.33,0.077,792.0,19.27,1.81,4425.0,1046.0,1.0,4.0,3.0,0,LOW,26.24
2026-06-13 02:00:00,Sathyamangalam Hills,11.495535,77.250272,5.05,5.36,13.43,38.05,39.17,2.2,0.0,632.6,17.94,2.55,6020.0,1421.0,2.0,5.0,4.0,0,SAFE,16.08
2026-06-13 02:00:00,Shevaroy Hills,11.658948,78.164855,15.47,26.02,31.0,67.54,57.25,2.6,0.103,1345.0,34.06,0.81,5801.0,1409.0,2.0,4.0,4.0,0,LOW,35.51
2026-06-13 02:00:00,Sirumalai,10.245725,77.548468,8.44,12.88,28.38,36.97,48.07,2.38,0.0,1132.7,28.66,1.24,3512.0,810.0,1.0,2.0,2.0,0,LOW,32.54
2026-06-13 02:00:00,Thalamalai,11.700354,77.099731,11.45,18.28,30.42,48.39,46.18,2.43,0.0,991.0,34.61,0.98,2943.0,736.0,0.0,3.0,1.0,0,LOW,38.65
2026-06-13 02:00:00,Valparai,10.329676,76.948975,15.18,15.82,27.05,48.55,43.47,2.51,0.0,1354.9,40.46,0.48,6068.0,1421.0,2.0,6.0,3.0,0,LOW,38.17
2026-06-13 02:00:00,Yelagiri,12.576977,78.632274,16.14,23.05,27.12,44.2,42.48,2.03,0.102,1045.2,24.38,1.53,4049.0,942.0,1.0,3.0,2.0,0,LOW,28.97
2026-06-13 02:00:00,Yercaud,11.781899,78.205292,23.06,24.43,32.25,59.98,54.69,2.4,0.206,1514.4,29.93,1.05,4917.0,1187.0,1.0,4.0,3.0,0,LOW,39.87
2026-06-13 03:00:00,Agasthyamalai,8.64873,77.348198,23.86,30.69,38.57,72.81,58.81,2.57,0.173,1111.9,40.79,1.06,2642.0,651.0,0.0,3.0,1.0,0,LOW,37.26
2026-06-13 03:00:00,Anamalai Foothills,10.551216,76.920365,14.83,28.59,21.7,50.49,41.79,2.27,0.029,720.9,29.1,0.38,7314.0,1768.0,2.0,5.0,5.0,0,LOW,28.68
2026-06-13 03:00:00,Biligiriranga Hills,11.951418,77.147473,12.53,21.19,23.72,40.63,42.37,2.31,0.0,1296.6,32.32,1.42,3265.0,779.0,1.0,2.0,2.0,0,LOW,25.86
2026-06-13 03:00:00,Javadi Hills,12.498803,78.949015,21.03,27.96,35.67,55.97,48.53,2.35,0.21,940.8,22.92,2.12,4662.0,1087.0,2.0,5.0,3.0,0,LOW,37.79
2026-06-13 03:00:00,Kalrayan Hills,11.718372,78.852249,30.24,32.95,42.04,72.32,50.3,2.29,0.17,828.6,24.76,1.52,5342.0,1274.0,2.0,6.0,3.0,0,LOW,29.79
2026-06-13 03:00:00,Kodaikanal Hills,10.241992,77.489019,18.83,29.96,23.46,59.23,53.1,2.46,0.033,2039.6,29.78,2.17,6897.0,1643.0,2.0,6.0,4.0,0,LOW,34.51
2026-06-13 03:00:00,Kolli Hills,11.252638,78.341144,29.26,33.06,38.7,65.61,51.47,2.15,0.107,1189.5,36.0,0.79,5031.0,1204.0,2.0,5.0,3.0,0,LOW,38.41
2026-06-13 03:00:00,Kurinji Nagar,11.180974,76.947517,26.85,32.44,47.9,84.53,64.81,2.52,0.311,999.0,28.65,0.54,4193.0,1033.0,2.0,5.0,3.0,0,LOW,38.38
2026-06-13 03:00:00,Meghamalai,9.679454,77.351034,21.62,34.77,41.2,78.6,60.52,2.56,0.2,1466.0,28.07,1.41,2803.0,680.0,1.0,2.0,1.0,0,LOW,33.27
2026-06-13 03:00:00,Mullai Valley,11.243244,77.018351,20.52,24.54,31.05,58.2,47.83,2.34,0.137,1217.8,37.59,1.36,3062.0,700.0,1.0,1.0,2.0,0,LOW,33.15
2026-06-13 03:00:00,Munnar Hills,10.089904,77.05961,22.14,32.6,39.65,80.67,58.09,2.6,0.301,1540.8,41.45,0.37,7251.0,1733.0,2.0,7.0,4.0,0,MODERATE,46.54
2026-06-13 03:00:00,Nilgiri Foothills,11.377167,76.752849,18.46,24.22,36.24,63.69,49.84,2.14,0.021,1028.7,36.19,0.77,5495.0,1281.0,2.0,7.0,3.0,0,LOW,35.61
